 Strategy Type:	MIXEDSTRATEGY  NashValue:	0.0  e_NashValue for twoConsecutiveAvgCompletionTime :	0.5 Total Number of players =	50
Total Iterations =	100
43	[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]
44	[27, 35, 27, 27, 33, 27, 27, 27, 27, 27, 27, 27, 30, 32, 27, 27, 27, 27, 27, 36, 27, 31, 27, 27, 27, 32, 27, 27, 27, 27, 27, 27, 27, 28, 27, 27, 29, 29, 27, 27, 27, 31, 31, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 36, 27, 28, 28, 27, 42, 42, 42, 27, 27, 27, 31, 27, 27, 27, 37, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 28, 27, 27, 27, 29, 33, 27, 27, 27, 27, 31, 27, 28, 27, 33]
45	[67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69]
46	[7, 12, 7, 7, 12, 8, 7, 7, 7, 12, 7, 10, 7, 10, 7, 8, 7, 7, 8, 8, 7, 12, 7, 12, 7, 12, 7, 7, 7, 7, 8, 10, 7, 10, 7, 7, 12, 12, 7, 8, 7, 12, 12, 8, 8, 7, 8, 7, 12, 7, 7, 7, 7, 7, 7, 7, 10, 7, 8, 8, 7, 12, 12, 7, 12, 12, 12, 7, 12, 7, 7, 7, 7, 8, 12, 7, 12, 7, 7, 12, 7, 7, 7, 8, 7, 7, 8, 7, 7, 8, 8, 7, 7, 7, 7, 12, 7, 12, 7, 12]
47	[49, 51, 49, 51, 51, 51, 45, 43, 43, 61, 50, 48, 47, 52, 52, 61, 42, 43, 47, 47, 43, 61, 43, 52, 52, 52, 47, 43, 44, 52, 48, 53, 48, 48, 48, 53, 56, 56, 42, 49, 43, 56, 55, 53, 53, 47, 53, 49, 53, 48, 48, 42, 47, 43, 48, 53, 47, 43, 49, 49, 48, 53, 53, 47, 56, 56, 56, 53, 53, 43, 49, 43, 49, 53, 53, 53, 53, 47, 48, 53, 48, 48, 43, 53, 47, 47, 53, 44, 43, 42, 49, 43, 48, 48, 48, 56, 47, 49, 43, 56]
48	[65, 65, 65, 65, 65, 65, 68, 68, 65, 69, 66, 69, 66, 69, 66, 69, 69, 66, 66, 69, 66, 69, 66, 69, 69, 69, 66, 66, 71, 68, 68, 71, 71, 71, 68, 71, 71, 71, 68, 71, 68, 71, 71, 71, 71, 68, 71, 71, 71, 68, 71, 68, 71, 68, 68, 71, 71, 68, 71, 71, 71, 71, 71, 68, 71, 71, 71, 68, 71, 68, 71, 68, 68, 71, 71, 71, 71, 68, 68, 71, 71, 71, 68, 71, 68, 68, 71, 71, 68, 71, 71, 68, 71, 71, 68, 71, 68, 71, 68, 71]
49	[65, 65, 65, 65, 65, 65, 68, 68, 68, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 70, 69, 69, 69, 69, 69, 69, 69, 69, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71]
Players Average completion time per iteration
0	[30.808543748597735, 32.990851638953906, 32.999961809636964, 32.999999840572116, 32.999999999334456, 32.99999999999722, 32.999999999999964, 32.999999999999964, 28.023191988432956, 32.976904827866, 28.023095576299255, 28.000096413820923, 28.000000402485092, 32.97680801324725, 28.023095172141023, 32.97690442370078, 32.9999035861791, 28.023191585947874, 28.00009681461876, 32.97680841572529, 28.023095173821186, 32.97690442370779, 28.023095574612075, 32.97690442538092, 32.99990358618611, 32.99999959751494, 28.023191986752757, 28.000096816291943, 32.97680841573227, 28.02309517382122, 28.000096412140753, 32.97680841404512, 32.99990318538122, 32.999999595841764, 28.02319198674577, 32.97690482785897, 32.99990358786627, 32.999999597521956, 28.02319198675278, 32.97690482785898, 28.023095576299223, 32.976904425387964, 32.99990358618613, 32.99999959751494, 32.999999998319794, 28.02319198842594, 32.97690482786597, 32.99990358786629, 32.999999597521956, 28.02319198675278, 32.97690482785898, 28.023095576299223, 32.976904425387964, 28.023095574619084, 28.000096413813903, 32.97680841405211, 32.99990318538124, 28.02319158427472, 32.976904826178824, 32.99990358785926, 32.99999959752192, 32.999999998319836, 32.99999999999298, 28.023191988432924, 32.976904827866, 32.99990358786629, 32.999999597521956, 28.02319198675278, 32.97690482785898, 28.023095576299223, 32.976904425387964, 28.023095574619084, 28.000096413813903, 32.97680841405211, 32.99990318538124, 28.02319158427472, 32.976904826178824, 28.02309557629221, 28.00009641382089, 32.97680841405214, 32.99990318538124, 32.999999595841764, 28.02319198674577, 32.97690482785897, 28.023095576299223, 28.000096413820923, 32.97680841405214, 32.99990318538124, 28.02319158427472, 32.976904826178824, 32.99990358785926, 28.023191585954887, 32.97690482618583, 32.999903587859286, 28.023191585954887, 32.97690482618583, 28.023095576292242, 32.97690442538794, 28.023095574619084, 32.976904425380944]
1	[46.676730267467306, 29.60933184285529, 36.99453274846685, 37.68766741997529, 30.970130357323658, 29.657969056455304, 37.536735787332, 29.68538173114706, 38.597887883696664, 30.35719900650248, 37.660714608900804, 30.35328672238771, 38.253715574593336, 50.94678989742776, 37.502178203046405, 37.51652724571918, 29.566195958354054, 29.65014981641505, 29.531398875592348, 39.302640485759085, 38.99387160454439, 50.94987972164309, 37.64155001851932, 37.517109061435, 37.516589575452294, 30.108196218553136, 38.252692430089944, 38.690524134583484, 38.23360677345169, 44.303326488810036, 37.62457498727755, 50.944163513607506, 29.622250403655244, 38.681253339415676, 44.3051952153264, 37.61061130603131, 50.944105221411384, 50.9997666640095, 38.77245345376479, 29.57143889505019, 38.959266349621835, 50.949735260002164, 38.772244594771045, 38.23394792024582, 37.58846662473394, 38.99469233078782, 37.33318206844814, 37.5158217615674, 38.632534943705316, 38.72082572866393, 37.52161456039642, 38.716188127181596, 39.34294135503259, 39.002016487165, 39.000593276558426, 30.11439127795382, 29.53529531304023, 38.95911546614537, 30.114218126431947, 38.955514003230974, 38.856275356779655, 50.94930531813752, 50.99978837211446, 38.906554877712, 37.52238989748617, 50.943736936031804, 29.62224862288245, 37.60077499978441, 29.566547655482854, 38.59739180396517, 38.23321798714348, 38.719158756901145, 38.72118734478919, 38.721195813246815, 50.94874142075951, 39.05046557172328, 50.95011597643689, 38.90634751741932, 38.638339774009495, 50.948395533424865, 38.90634033533031, 38.44127464515618, 38.99825242726196, 38.23489140303245, 38.23170470822451, 38.23169140518248, 37.58845720478112, 37.57180050400342, 37.1500356922337, 29.562707583558815, 38.19354374001642, 38.997218260250385, 37.52276837702761, 37.51661320059301, 37.51658750545249, 50.94371271361021, 37.69174112110499, 37.32774282315908, 38.99360392417756, 38.435354892035285]
2	[58.238676008311025, 69.95090167180514, 73.58262940618529, 77.45429298852912, 79.40339891447438, 80.99333489629662, 80.99997217613853, 80.99999988384764, 80.99999999951507, 80.99999999999795, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 80.9999999999999, 81.93711799999994, 82.99556293753106, 82.99998147722572, 82.9999999226756, 82.99999999967719, 82.99999999999865, 82.99999999999993, 82.99999999999993, 82.99999999999993, 82.99999999999993, 82.99999999999993, 82.99999999999993, 82.99999999999993, 82.99999999999993, 82.99999999999993, 82.99999999999993, 82.99999999999993, 82.99999999999993, 82.99999999999993, 82.99999999999993, 82.99999999999993, 82.99999999999993, 82.99999999999993, 82.99999999999993, 82.99999999999993, 82.99999999999993, 82.99999999999993, 82.99999999999993, 82.99999999999993, 82.99999999999993]
3	[26.205533902029934, 30.979985223588457, 30.99991644715664, 30.9999996512038, 30.999999998543913, 30.999999999993907, 30.999999999999957, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968, 30.999999999999968]
4	[68.16364946646111, 77.95893758499668, 65.10193841028244, 68.50506432843892, 70.49181776815566, 68.91634146359819, 66.06893959595956, 70.22660898437108, 68.90365396388104, 63.55366879174608, 67.90341825286269, 68.87027490420549, 68.8801012884393, 77.96192845462294, 68.93884059559551, 68.8803875198892, 67.54647918372488, 66.0574308413882, 66.03963435255164, 68.9556403059737, 68.88966295380453, 77.9619683703488, 68.93884076222604, 65.80103456772815, 68.87070368429755, 77.96188922378016, 68.91805475898386, 68.50454010063635, 68.6376445177837, 69.15013015941773, 68.1773624819597, 79.95064571493828, 67.88340968664303, 68.33058590743128, 68.1768363395857, 68.1761945031099, 79.95064083914292, 79.99979394732424, 67.97950089005019, 68.33098704572532, 67.93078877980633, 79.9496163787376, 69.56702868715524, 68.18541305898879, 68.17623030712178, 68.17619197319226, 68.17619181316505, 68.17619181249701, 67.79145258773991, 68.17458569631717, 68.19697078050945, 67.93022932114523, 68.33078135870721, 67.93078792115396, 68.17516735973652, 68.28585185116529, 65.023360329058, 67.89961034507338, 66.99692862750169, 68.19176737576234, 68.17046664844074, 79.95061692788187, 79.9997938475053, 68.22555012398792, 68.96215698393908, 73.97896923254805, 56.00189743497143, 68.09114842947336, 68.33876752258479, 68.19476107448004, 69.47072775463798, 67.94423197112377, 68.17522348270177, 70.14323546156919, 76.97137603930477, 68.20422254073124, 79.95075784380928, 68.22534542035041, 68.17639700707707, 79.95064168450746, 67.88340966981775, 68.17496957648227, 67.93013747584477, 68.06394606809901, 68.1757232361332, 68.17618985639506, 68.17619180432835, 65.36483781246011, 65.06889618976527, 66.86679640589675, 69.25361597270225, 68.1841046994601, 68.2333204681394, 68.19432087964401, 68.17626749333502, 79.95064114384486, 68.25118926073657, 68.19729056652584, 68.19706556330515, 56.43323126939549]
5	[35.25169372144788, 29.116117917662958, 40.13085199740398, 35.72409799530943, 29.32647644919945, 35.6495496294696, 39.116764494719746, 39.14964163045539, 41.2131788779627, 35.789952629230264, 36.3643317851343, 36.37409078277416, 34.38550927989974, 38.980736541227195, 35.47035353501597, 33.83009784861828, 36.81709067689265, 36.84796309792148, 35.83875070770032, 34.28182286389315, 36.82633764771859, 41.978402246862615, 36.869509292002775, 34.51353522332719, 35.44802433509, 28.274556545128547, 34.33697486794304, 36.82656788295378, 40.63090266106706, 34.368545800858264, 35.813677799417604, 41.97417483967472, 35.86015037551584, 33.84644751527857, 34.96913395121697, 34.44794620802281, 31.564290107714633, 37.97313375631165, 36.15026662953872, 33.84029740379721, 36.129333255526475, 39.9838416774942, 34.46888039586763, 35.447837920926446, 34.442583366883206, 35.12618687352508, 34.44860183454316, 34.4384119979669, 30.548793704431283, 34.95904831368365, 35.13570410494478, 36.14578283370774, 35.140658196931824, 36.14580351485167, 36.021474573891176, 34.463381092781596, 34.261358866603715, 36.13845221957667, 35.462168863789366, 35.451984461165004, 35.13040067685559, 41.55337157558843, 44.985611850020724, 34.89927991223649, 34.496106597996445, 30.549034553880666, 28.560060857426265, 35.42317121153663, 34.4424803942762, 37.66715574551059, 35.47959235307777, 36.139857196530166, 36.09667023964094, 34.4673756107368, 31.632389455913334, 34.42665555628313, 28.57624821088458, 34.8050138082751, 35.1350610789806, 28.586566709355154, 35.10174059281987, 33.83592027112849, 36.12931498293264, 35.46213071986578, 34.36697981262491, 35.12955187140238, 35.457957150852494, 37.369566879125415, 36.16983066041266, 36.15009985490801, 35.46221748751766, 36.13978466414757, 36.1499744261564, 34.84963745290808, 35.12420553508957, 28.586521392258447, 34.48916089264104, 34.189926606164676, 36.134473412174906, 34.50310555488838]
6	[56.609425091819816, 65.96079850116315, 65.89914532550921, 65.0083069398881, 65.00003467780166, 65.00000014476447, 66.03170000060432, 67.99178321765268, 67.99996569856621, 68.8129998568067, 69.89890717924035, 69.00830594573273, 69.89061568452, 69.9995433688397, 69.00872605733485, 69.89061743830023, 69.89885235059752, 69.89888672771588, 69.0083058603567, 69.89061568416358, 69.89885234327478, 69.9995777532487, 69.00872620087456, 69.89061743889943, 69.89885235060002, 69.9995777532793, 69.89930721174315, 69.00830761569159, 70.23451569149134, 71.26780444141886, 71.00567137080152, 71.89060468633441, 71.89885229736377, 71.00830571662517, 71.89061568356362, 71.00827133240381, 71.89061554002471, 71.99954336823657, 71.89930706820088, 71.00830761509235, 71.89061569148889, 71.99954336886886, 71.99999809376696, 71.0087279556104, 71.89061744622472, 71.89885235063069, 71.00830571684752, 71.89061568356455, 71.99954336883576, 71.89930706820336, 71.00830761509236, 71.89061569148889, 71.99954336886886, 71.00872605733498, 71.89061743830027, 71.00827133972903, 71.89061554005528, 71.89885234267327, 71.0083057168143, 71.8906156835644, 71.89885234327234, 71.99957775324877, 71.99999823730653, 71.89930896707816, 71.9995796594513, 71.9999982452641, 71.9999999926748, 71.00872796353751, 71.89061744625783, 71.89885235063082, 71.9995777532795, 71.00872620087469, 71.8906174388995, 71.00827133973156, 71.89061554005531, 71.89885234267327, 71.99957775324627, 71.89930721174309, 71.00830761569159, 71.89061569149139, 71.89885234330544, 71.00830571681693, 71.89061568356442, 71.00827133240381, 71.89061554002471, 71.0082713318046, 71.89061554002222, 71.89885234267314, 71.89888672768285, 71.00830586035653, 71.89061568416365, 71.89885234327483, 71.00830571681682, 71.89061568356442, 71.89885234327234, 71.99957775324877, 71.00872620087455, 71.8906174388995, 71.8988523506001, 71.99957775327937]
7	[43.224686357486156, 39.944253083762725, 39.253197981536026, 40.02839834300675, 41.48432361630639, 40.07785205543735, 42.91405596145333, 43.11584452683431, 40.8557711063322, 37.62430269234771, 38.21077857251371, 38.224273208802806, 40.114469123167666, 45.975430510476926, 37.59473479968897, 36.51726875484126, 38.806438785515944, 39.38150075475056, 37.80191343866262, 46.40503641374576, 39.020340469313695, 43.97921212287758, 38.8051551116532, 36.717050564706156, 37.468477307309804, 33.85499157366481, 37.65983142617817, 38.7787744909294, 44.76724054196227, 38.116361584032106, 37.632336658995904, 44.661217820581115, 38.22433973228307, 38.017327971841574, 37.65591281298804, 36.50408678849537, 33.46832814958852, 34.288776780381184, 38.85795890006081, 38.25582983293358, 40.053357546858024, 49.37830083874422, 47.27339919639333, 37.59869365275545, 36.388518306062636, 37.892371579109486, 36.42009698267163, 37.7591981860015, 33.056958447694896, 40.66587512997765, 37.94435166368376, 38.895312026654274, 41.168442342723964, 40.08208595461245, 36.80087840084383, 36.77670864552826, 38.46093476582826, 40.05421376927964, 39.16035778181757, 40.849659881617654, 37.94965712865634, 44.860642493260244, 46.99106912818097, 37.64272035125589, 47.11564697758555, 33.82862617749852, 33.362352800775014, 37.508941699986806, 36.77414131740015, 37.26423560333853, 39.241948473517226, 38.90072891969103, 37.65960062140959, 45.74811019199996, 38.63787623680157, 36.52616165406952, 34.96611097585327, 37.414290110575244, 37.878678120529855, 33.84257258136932, 41.350094171858785, 37.82670098403904, 40.05156612362404, 37.911123422490256, 37.474055373204216, 37.824400907927476, 37.47087739205469, 39.462124201060675, 39.037739651323726, 39.490759107136206, 39.4283330136439, 40.05825222929484, 38.89668760283373, 38.58366904588532, 37.82903305447062, 39.15136756635259, 37.712164764313435, 38.09349690505686, 40.05267987864862, 46.40504453851537]
8	[22.398509302226614, 22.99748904224506, 22.999989517861433, 22.99999995624172, 22.99999999981734, 22.99999999999925, 22.999999999999996, 22.999999999999996, 19.043101054657217, 22.957078873191783, 19.04292187792745, 19.000179179865345, 19.00000074799672, 22.956898948465344, 19.042921126821255, 22.957078122072605, 22.99982082013466, 19.043100306660488, 19.000179924726424, 22.95689969644898, 19.042921129943764, 22.95707812208564, 19.042921874791915, 22.957078125195054, 22.99982082014769, 22.99999925200334, 19.04310105153466, 19.000179927835948, 22.956899696461964, 19.042921129943817, 19.000179176742844, 22.956899693326477, 22.99982007527352, 22.999999248893822, 19.043101051521678, 22.95707887317869, 22.999820823270195, 22.999999252016373, 19.043101051534713, 22.957078873178748, 19.042921877927398, 22.957078125208145, 22.999820820147747, 22.99999925200334, 22.999999996877456, 19.043101054644183, 22.957078873191723, 22.99982082327025, 22.999999252016377, 19.043101051534713, 22.957078873178748, 19.042921877927398, 22.957078125208145, 19.04292187480495, 19.000179179852314, 22.956899693339462, 22.99982007527358, 19.043100303551025, 22.95707887005624, 22.99982082325716, 22.99999925201632, 22.99999999687751, 22.999999999986976, 19.04310105465716, 22.95707887319178, 22.99982082327025, 22.999999252016377, 19.043101051534713, 22.957078873178748, 19.042921877927398, 22.957078125208145, 19.04292187480495, 19.000179179852314, 22.956899693339462, 22.99982007527358, 19.043100303551025, 22.95707887005624, 19.042921877914363, 19.000179179865288, 22.956899693339512, 22.99982007527358, 22.999999248893822, 19.043101051521678, 22.95707887317869, 19.042921877927398, 19.000179179865345, 22.956899693339516, 22.99982007527358, 19.043100303551025, 22.95707887005624, 22.99982082325716, 19.043100306673526, 22.957078870069278, 22.99982082325721, 19.043100306673526, 22.957078870069278, 19.042921877914416, 22.95707812520809, 19.04292187480495, 22.957078125195107]
9	[10.781797757956017, 10.999089102102765, 10.999996197403968, 10.999999984125843, 10.999999999933733, 10.999999999999721, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991]
10	[7.815513705510781, 7.99922985127859, 7.999996784969556, 7.999999986578668, 7.999999999943972, 7.9999999999997655, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996]
11	[36.691063117858846, 41.97783753550287, 41.99990748150836, 41.99999961377621, 41.99999999838769, 41.99999999999328, 41.99999999999994, 41.99999999999994, 41.99999999999994, 41.99999999999994, 41.99999999999994, 41.99999999999994, 41.99999999999994, 41.99999999999994, 41.99999999999994, 41.99999999999994, 41.99999999999994, 41.99999999999994, 41.99999999999994, 41.99999999999994, 41.99999999999994, 41.99999999999994, 41.99999999999994, 41.99999999999994, 41.99999999999994, 41.99999999999994, 41.99999999999994, 41.99999999999994, 41.99999999999994, 41.99999999999994, 41.99999999999994, 42.833228183003314, 42.0140846843323, 42.00005879733051, 42.00000024545287, 42.00000000102466, 42.00000000000429, 43.82274123760696, 42.02882178891281, 42.00012031822713, 42.00000050227541, 42.911370620900236, 42.9996300115237, 42.014779338403116, 42.000061697204174, 42.000000257558554, 42.00000000107518, 42.000000000004505, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 43.37237880782001, 42.026941724865594, 42.000112469790864, 42.000000469511676, 42.000000001960004, 42.000000000008185, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007, 42.00000000000007]
12	[38.43460704119526, 41.179290618511246, 42.46513290115318, 42.99776716631746, 42.99999067890646, 42.999999961088534, 42.99999999983754, 42.99999999999931, 40.04926960980479, 42.950936069034924, 40.2390647895833, 43.94755382208754, 41.049050670197545, 43.950935155058865, 41.04906478576787, 43.95093521398513, 43.99979517620904, 41.04926875475603, 41.00020567527031, 43.95073124879855, 41.04906393454937, 43.950935210431666, 41.04906478599902, 43.9509352139861, 43.99979517620905, 43.99999914495122, 41.049269606235356, 41.00020567882484, 43.95073124881338, 41.04906393454943, 41.00020482023648, 43.95073124522916, 43.99979432472966, 43.99999914139667, 41.04926960622053, 43.95093606901998, 43.99979517977844, 43.99999914496612, 41.04926960623541, 43.95093606902003, 41.049064789583255, 43.950935214001056, 43.999795176209105, 43.99999914495122, 43.99999999643054, 41.0492696097899, 43.95093606903487, 43.99979517977851, 43.99999914496612, 41.04926960623541, 43.95093606902003, 41.049064789583255, 43.950935214001056, 41.04906478601392, 41.00020482379097, 43.95073124524399, 43.99979432472971, 41.049268751201474, 44.14093606545065, 44.99641378785003, 44.99998502914969, 44.999999937503325, 44.99999999973912, 42.0492696098037, 44.95093606903495, 44.99979517977852, 44.99999914496613, 42.0492696062354, 44.950936069020045, 42.04906478958323, 44.95093521400107, 42.049064786013886, 42.00020482379095, 44.95073124524401, 44.99979432472973, 42.04926875120147, 44.95093606545066, 42.04906478956832, 42.00020482380579, 44.95073124524407, 44.99979432472973, 44.999999141396685, 42.04926960622049, 44.950936069019996, 42.04906478958323, 42.000204823805845, 44.95073124524407, 44.99979432472973, 42.04926875120147, 44.95093606545066, 44.99979517976355, 42.049268754770864, 44.95093606546556, 44.999795179763616, 42.049268754770864, 44.95093606546556, 42.04906478956839, 44.950935214001014, 42.049064786013886, 44.95093521398618]
